61,38,84,2,45,41,58,43,10,33,40,65,9,76,32,50,18,88,49,39,54,79,15,75,81,57,29,67,86,47,42,98,85,37,34,4,25,19,36,69,22,51,14,77,35,91,21,99,63,93,46,78,82,1,66,20,64,52,73,80,60,83,26,56,24,3,12,30,90,100,5,97,23,70,13,48,94,11,6,27,68,71,31,59,44,89,53,87,0,62,8,28,92,7,17,74,72,95,16,96,55,101,
57,10,61,65,43,45,41,84,40,33,54,58,49,2,9,85,32,76,36,75,38,15,39,88,18,79,42,4,25,67,14,47,80,81,29,98,52,19,51,91,64,77,69,34,86,99,50,97,78,12,46,30,21,100,73,66,37,1,3,82,22,5,63,0,70,83,71,35,13,20,60,11,68,56,93,31,26,8,74,53,48,27,94,89,44,101,28,17,96,87,6,59,7,24,62,55,16,72,90,95,23,92,
38,40,61,45,10,41,85,84,43,2,33,9,76,39,54,49,32,58,67,15,57,88,98,13,29,47,79,65,51,25,18,22,50,19,14,80,69,42,99,4,86,1,77,3,75,81,93,34,64,91,21,78,63,52,36,73,20,83,12,5,66,46,82,70,97,37,11,48,7,44,60,100,27,71,89,53,35,74,30,56,31,87,59,0,92,16,62,95,26,101,24,23,6,17,94,68,96,8,72,28,90,55,
45,38,13,33,57,10,9,41,15,50,2,49,58,40,39,32,84,43,75,88,54,79,21,76,85,18,65,25,4,86,19,67,29,81,42,91,72,47,14,1,97,36,35,99,64,34,51,78,22,46,98,82,83,70,52,56,20,3,80,73,31,93,11,77,48,37,71,63,27,5,66,53,60,30,12,69,89,61,44,92,101,100,7,95,68,26,59,94,62,17,28,74,0,24,6,90,8,16,55,96,87,23,
10,41,57,84,45,65,43,9,76,13,32,33,40,49,58,50,2,39,18,15,88,38,22,4,25,81,54,29,79,86,14,42,85,69,99,19,47,64,75,46,34,78,77,98,91,67,80,51,3,1,35,73,63,37,11,97,5,83,21,93,20,52,100,56,12,70,36,30,82,0,71,48,66,53,26,61,92,59,6,87,101,31,17,60,96,74,72,24,28,89,94,44,16,23,27,90,62,68,55,8,95,7,
61,38,45,57,33,41,10,43,2,49,9,50,40,58,39,32,15,54,76,42,81,88,75,18,79,25,47,67,36,99,84,85,65,51,29,4,21,69,14,34,19,12,77,86,22,82,80,3,1,64,91,46,73,63,98,37,78,20,97,52,31,100,83,93,60,70,66,13,71,26,56,11,53,27,101,23,5,59,35,48,30,68,17,0,62,89,87,24,74,96,28,94,44,16,6,7,90,8,92,95,55,72,
41,57,45,10,43,33,65,9,13,84,15,49,14,76,2,25,58,40,39,85,18,4,54,38,69,88,32,47,34,42,81,99,67,29,63,97,82,19,52,79,46,75,12,91,86,1,11,21,51,77,73,66,78,22,50,83,71,20,80,30,17,3,93,98,35,37,6,60,64,36,31,56,5,70,0,27,48,61,100,44,7,53,59,87,26,8,74,101,62,89,90,24,68,16,94,55,72,23,96,28,95,92,
61,38,45,40,84,43,9,41,49,10,76,2,32,85,57,33,39,65,58,54,15,88,25,81,29,4,80,19,18,42,77,67,34,98,79,14,50,21,86,75,63,91,46,36,47,69,78,51,1,37,64,82,83,13,52,56,3,99,22,5,35,73,30,11,20,93,53,12,100,31,97,27,17,66,60,74,70,71,59,87,16,48,68,44,24,101,26,0,96,23,92,8,7,94,72,55,89,62,28,95,6,90,
45,57,38,2,61,33,40,9,84,32,10,41,25,76,49,85,43,18,42,54,15,58,65,29,51,82,50,79,88,39,19,69,86,91,36,99,47,1,80,46,34,97,4,12,21,14,67,77,73,81,52,78,75,22,37,98,13,63,70,5,11,20,60,3,31,83,27,35,64,17,66,71,44,87,56,59,8,100,30,53,7,26,101,93,48,89,94,92,96,28,62,23,72,0,55,74,24,68,95,16,6,90,
61,45,33,43,10,65,49,2,41,15,40,9,85,58,79,57,39,14,54,42,22,32,25,84,88,18,99,75,38,76,81,29,35,67,34,47,4,78,98,69,46,51,86,36,50,82,91,23,3,77,1,63,73,80,83,59,13,21,52,30,66,20,71,56,70,97,37,94,64,31,12,5,60,53,27,89,26,101,19,11,24,100,62,93,92,48,68,28,17,0,95,6,55,96,8,74,87,44,90,16,7,72,
61,10,41,80,45,43,65,40,33,85,54,2,15,42,49,58,39,25,88,9,98,57,84,29,76,32,19,79,4,13,38,51,14,67,18,47,77,82,5,81,50,73,63,21,34,86,36,99,37,1,75,22,97,46,83,64,72,12,30,78,91,20,52,66,35,92,27,11,59,89,26,60,93,94,74,31,70,101,87,100,3,53,23,90,71,28,56,68,55,17,0,16,24,44,95,48,62,96,6,7,69,8,
57,45,10,38,33,43,9,2,41,40,49,58,85,61,84,32,88,42,39,15,25,29,18,65,19,76,79,98,50,54,35,36,75,97,4,14,99,81,72,67,80,73,1,21,91,34,77,51,86,64,47,30,46,78,52,11,37,82,63,70,56,22,3,83,12,66,93,31,71,0,48,20,87,60,100,23,5,26,13,96,27,44,59,69,89,53,95,17,68,7,92,62,6,28,24,101,74,8,94,55,90,16,
61,38,41,45,10,85,33,9,43,49,81,40,2,15,54,57,39,42,67,84,25,32,79,65,29,34,76,18,75,58,14,98,88,21,35,47,72,4,36,77,80,86,50,22,91,20,64,83,19,78,99,82,46,13,37,52,66,1,51,3,93,56,31,8,73,11,63,62,59,70,12,71,89,27,44,92,30,24,7,53,100,26,60,23,97,17,96,48,94,101,5,16,68,95,0,87,74,6,69,55,28,90,
61,10,45,43,65,41,33,2,49,84,9,40,50,32,76,42,57,15,88,85,39,58,29,81,99,4,75,47,54,63,51,18,79,25,14,97,19,36,34,82,69,80,67,22,38,83,73,20,91,21,1,37,30,12,64,71,78,100,86,77,46,3,52,60,13,16,11,66,5,31,98,44,35,59,56,92,24,70,48,23,93,53,26,95,101,87,8,94,62,6,89,74,7,28,90,27,68,72,0,55,17,96,
61,45,43,65,41,10,33,9,40,15,2,84,85,57,49,54,32,58,76,19,98,4,38,42,18,39,86,79,63,88,29,25,47,3,36,50,75,77,91,34,81,14,46,67,51,64,72,12,100,82,56,22,5,83,21,80,73,1,35,99,78,70,52,13,66,97,11,37,20,60,93,71,27,24,6,31,30,48,59,94,17,96,62,23,101,53,89,44,8,28,68,0,92,74,26,69,87,7,16,55,95,90,
61,45,38,40,33,10,41,43,84,9,57,39,2,49,58,50,42,15,54,79,32,65,76,36,88,85,18,81,72,4,25,1,67,99,80,21,34,82,14,47,19,91,98,22,29,75,12,37,86,64,13,52,77,3,56,73,31,71,51,63,66,20,46,97,70,48,78,83,44,93,11,35,30,60,53,0,7,100,26,27,6,59,5,89,101,8,24,17,16,62,68,74,69,23,92,96,95,55,87,94,28,90,
57,43,10,84,41,45,9,13,65,85,49,40,2,33,54,39,79,88,75,18,4,32,58,29,76,38,25,67,15,99,81,47,42,64,86,21,36,51,50,78,46,14,22,34,1,23,37,97,82,77,69,98,71,91,80,83,73,60,20,12,35,63,93,66,52,70,3,31,100,101,0,48,87,11,19,5,56,30,92,96,53,95,89,17,44,59,90,27,61,62,26,94,24,16,72,74,6,68,55,7,28,8,
61,45,43,38,33,15,41,10,2,84,85,40,88,65,58,54,9,76,49,57,32,25,39,99,42,18,36,50,79,51,80,29,46,47,67,72,81,19,34,4,21,1,86,14,75,91,66,98,22,37,64,77,20,63,30,31,13,73,82,83,5,52,56,35,71,97,78,62,53,70,3,93,17,11,87,101,55,12,100,59,74,68,95,7,94,26,69,60,27,89,23,44,48,0,92,6,24,96,28,16,90,8,
57,65,81,43,9,45,85,13,10,40,41,54,33,39,58,14,49,38,15,76,99,32,4,51,42,2,88,79,84,80,18,23,36,29,25,50,75,72,67,22,64,98,21,34,77,86,47,71,60,52,3,78,91,35,73,82,46,93,97,1,56,0,12,66,30,37,20,53,100,63,31,11,70,17,48,44,5,62,61,89,83,19,92,95,27,55,90,101,59,16,96,68,69,6,24,8,74,87,28,26,7,94,
45,38,10,61,33,40,9,2,41,43,85,88,49,79,32,58,84,57,15,76,18,65,39,86,67,54,97,69,51,47,4,83,29,34,81,77,22,12,42,99,19,91,36,52,50,1,56,75,21,5,64,25,98,46,70,82,14,30,3,6,20,73,78,100,60,13,35,93,59,11,37,66,80,63,96,89,53,71,17,87,31,92,48,24,62,16,0,44,26,74,8,95,68,94,7,101,90,55,27,72,23,28,
57,10,45,84,9,61,38,85,41,40,43,33,49,39,54,2,32,15,76,91,58,88,18,79,42,36,65,4,47,29,99,81,25,67,14,82,20,46,80,1,50,34,69,21,86,22,51,63,77,73,97,35,66,23,78,56,64,5,75,37,93,3,11,12,13,71,83,70,98,96,52,19,62,16,100,30,17,31,60,26,27,48,59,53,94,68,6,74,44,92,55,87,28,89,90,8,0,72,101,24,7,95,
61,38,45,10,33,42,9,40,49,43,41,15,85,2,58,57,65,39,84,98,29,76,79,32,18,75,88,78,36,25,67,14,50,4,19,80,47,54,91,81,82,73,3,51,52,72,99,46,86,34,64,83,21,11,13,20,71,35,93,77,100,59,97,22,63,37,60,66,30,1,12,56,23,89,96,0,7,24,70,5,101,27,48,55,53,90,26,94,31,74,28,16,17,62,44,92,68,95,87,8,6,69,
57,45,33,43,10,40,41,65,61,2,9,85,49,58,54,15,88,81,18,32,76,75,39,38,42,79,84,14,67,64,25,36,19,47,34,98,51,4,29,72,80,91,82,46,50,35,86,1,3,77,21,99,78,22,30,13,63,52,0,73,12,11,83,60,53,70,93,97,100,66,26,94,20,48,44,31,89,56,59,71,37,68,7,5,27,87,17,74,24,16,95,96,6,101,23,69,55,8,28,92,90,62,
61,38,45,58,41,33,2,49,65,43,40,10,84,18,85,39,9,25,88,76,79,32,15,36,67,29,42,54,57,51,80,47,77,23,69,4,98,34,50,86,14,1,75,81,82,20,91,64,21,99,83,46,63,56,78,12,22,37,73,71,97,5,66,3,93,13,26,52,100,30,35,27,53,11,70,68,89,74,31,48,17,19,59,24,62,60,6,0,101,94,44,95,90,7,87,16,96,28,8,92,55,72,
65,10,57,45,41,84,43,61,40,9,85,33,49,58,29,2,15,39,18,32,54,75,88,14,4,38,47,76,25,34,81,42,36,79,67,72,50,98,78,19,21,91,51,99,86,46,77,82,13,64,83,20,11,1,56,12,80,100,37,3,66,52,22,48,35,63,44,73,97,94,62,5,24,71,70,31,27,93,60,53,90,59,74,17,89,101,68,30,96,55,26,28,69,0,16,92,23,8,7,95,87,6,
57,65,45,43,10,40,33,9,13,84,49,58,2,39,41,85,15,29,25,88,18,99,54,32,38,76,79,51,4,47,67,22,42,14,80,72,83,81,86,3,20,50,21,46,98,36,19,77,64,34,52,1,70,63,37,91,78,12,82,93,75,30,11,97,60,66,56,35,5,71,31,89,6,92,44,73,59,48,26,100,0,62,94,61,53,27,17,28,101,74,16,95,87,69,24,23,8,90,96,7,55,68,
61,10,38,45,33,40,41,84,43,49,57,39,50,32,58,54,9,2,88,65,76,15,67,51,25,18,72,85,79,36,98,29,75,81,91,4,19,42,77,86,14,1,21,22,46,83,47,64,73,63,34,78,82,52,35,5,3,31,80,12,96,99,37,60,30,66,70,27,97,26,20,100,13,71,53,59,89,48,92,56,93,23,62,87,7,74,24,17,11,94,8,68,44,0,69,101,6,28,55,95,90,16,
38,61,84,45,10,2,33,41,40,49,9,43,57,15,32,58,25,50,18,29,39,54,76,4,42,85,88,86,80,65,67,63,79,81,99,31,47,60,75,73,36,34,21,23,64,22,14,98,97,72,3,52,71,82,56,13,1,91,12,78,20,11,77,51,83,66,19,59,46,89,94,37,24,5,53,93,26,92,62,70,35,30,100,17,27,8,101,90,48,0,44,55,87,96,68,95,74,16,28,69,7,6,
61,2,65,45,41,33,38,58,10,15,43,40,9,85,57,49,18,81,29,88,54,84,32,39,42,72,25,36,76,79,47,19,50,83,67,35,86,98,46,22,4,21,34,77,99,64,51,1,3,93,80,14,12,78,82,71,75,91,20,31,11,60,37,56,73,48,100,13,63,70,52,97,66,5,8,26,24,74,53,6,30,62,68,17,7,0,92,59,27,101,55,44,87,89,28,94,69,23,96,95,90,16,
61,65,9,10,45,41,43,81,57,2,50,49,76,33,18,40,32,15,13,98,58,54,79,83,39,88,85,84,42,14,4,19,38,69,67,25,91,29,47,77,51,80,86,34,3,73,1,78,82,22,46,30,37,21,12,75,20,36,52,56,64,60,63,11,26,44,99,100,23,66,35,62,93,71,59,48,92,5,53,95,87,97,31,70,89,94,27,74,17,24,0,101,8,7,68,55,90,6,28,16,72,96,
38,61,45,10,33,2,9,84,85,41,40,76,43,49,57,18,88,39,15,35,32,58,63,21,42,54,4,98,25,79,50,65,34,75,47,19,81,14,67,64,29,3,1,51,22,82,99,69,36,13,80,91,37,83,86,52,77,71,20,30,73,78,97,46,100,11,66,56,93,44,26,70,5,17,8,12,48,31,24,7,59,53,23,101,27,60,62,94,89,55,74,96,6,95,87,90,0,92,68,72,16,28,
57,38,10,45,9,41,33,49,40,15,2,43,61,80,32,85,39,79,58,76,84,42,19,65,54,14,88,18,69,36,81,29,83,47,67,51,12,34,97,25,22,21,4,99,3,50,86,1,77,52,46,91,63,93,82,75,71,13,53,31,44,11,20,100,64,98,37,30,66,60,78,73,56,27,70,48,92,72,89,87,74,26,35,6,96,101,5,59,23,68,55,0,94,62,90,24,95,17,16,7,28,8,
61,10,80,45,38,41,9,43,15,49,58,40,33,2,84,50,54,57,18,39,88,29,79,63,32,67,42,85,36,65,4,51,77,76,14,34,19,25,86,47,81,21,35,72,99,37,75,46,22,97,73,66,1,82,91,5,3,64,31,98,56,78,52,13,70,44,12,93,83,11,30,100,20,71,60,26,48,59,53,24,68,17,90,74,27,89,23,0,92,8,101,16,55,62,94,95,69,96,87,7,28,6,
57,9,38,45,10,13,33,49,81,39,43,50,40,41,32,58,76,88,98,2,15,18,42,54,29,47,69,75,4,84,79,25,65,1,51,12,67,34,91,82,85,63,19,14,64,22,46,83,86,20,21,77,78,80,99,93,97,36,3,73,56,53,66,35,59,37,71,52,11,31,96,30,74,26,5,27,23,70,48,95,61,87,62,60,6,68,92,44,55,72,24,100,8,94,17,0,16,90,89,28,7,101,
61,45,10,65,43,79,14,41,40,85,49,15,57,9,32,76,58,33,88,39,42,84,99,4,2,54,50,29,38,47,67,80,18,91,46,86,78,25,36,19,69,73,21,77,98,75,63,81,51,13,64,1,22,52,34,83,3,11,20,37,82,66,93,5,30,35,26,24,60,12,71,53,97,31,56,59,44,90,70,74,92,27,23,87,100,48,89,6,17,72,94,55,0,62,95,96,101,28,16,7,68,8,
61,45,41,43,38,33,57,10,40,2,85,54,84,9,32,76,49,75,88,60,18,39,15,65,67,29,25,36,51,50,42,81,72,79,34,4,1,98,14,19,58,80,86,47,21,22,82,35,20,91,77,37,64,70,99,78,12,3,7,73,46,93,11,56,100,66,83,53,97,63,74,52,8,101,13,30,5,31,59,0,89,23,71,44,26,48,92,96,62,27,55,6,17,94,69,16,24,68,95,87,28,90,
61,45,10,43,38,41,9,84,33,49,40,2,76,32,57,85,54,58,4,18,50,15,39,79,51,80,81,99,88,65,47,34,25,29,42,22,36,27,30,63,67,19,86,21,14,75,91,78,77,97,71,1,83,72,12,98,73,64,56,82,100,52,46,13,93,3,31,37,0,59,5,11,20,26,70,60,17,89,53,48,55,68,23,35,66,74,96,44,94,24,87,92,7,95,69,6,62,16,101,28,90,8,
57,10,38,33,45,61,40,41,49,80,85,58,9,2,76,39,43,65,15,32,88,25,79,42,51,18,14,54,86,98,29,35,84,69,4,47,82,36,67,19,63,75,50,81,34,21,52,99,22,64,91,20,1,78,73,11,46,66,3,77,100,5,37,70,97,62,83,17,26,13,30,12,31,48,71,27,60,56,93,53,44,74,96,7,59,0,94,92,89,16,101,23,87,24,28,6,68,8,90,72,55,95,
38,61,10,45,2,41,33,9,43,81,40,57,15,58,49,54,50,76,88,32,39,65,99,83,84,85,18,36,47,91,1,29,42,79,14,25,67,69,34,51,4,73,77,64,19,75,98,21,20,86,3,35,22,46,11,63,13,80,100,82,52,78,59,30,27,97,37,93,55,12,5,53,60,70,66,94,56,0,71,23,92,7,26,68,72,31,17,89,87,74,95,101,44,48,96,24,28,8,6,62,16,90,
43,61,45,41,79,65,10,14,9,40,15,88,32,49,85,39,84,33,58,76,57,54,29,80,81,2,38,25,47,98,67,18,50,35,75,42,69,97,83,36,86,51,4,21,22,34,99,20,91,19,77,52,64,1,66,30,73,56,13,11,3,78,93,17,59,60,46,31,96,82,37,48,71,63,94,100,62,5,12,89,53,8,27,55,70,68,44,26,0,95,92,24,101,74,28,16,90,72,87,7,23,6,
61,41,45,33,10,65,43,85,2,49,84,32,57,88,40,54,76,58,39,15,9,18,79,38,25,42,35,67,81,69,80,29,77,4,51,98,47,50,19,22,36,73,21,14,78,1,52,56,34,20,75,99,86,64,3,91,66,13,12,46,83,100,63,11,82,97,89,37,60,31,26,27,44,71,93,30,59,5,48,87,7,74,96,55,17,53,70,0,23,101,24,92,68,8,16,90,95,62,6,72,28,94,
45,61,38,84,10,57,41,40,43,50,33,9,15,2,76,39,32,49,65,58,18,79,42,29,25,34,54,85,88,98,81,4,75,78,67,1,22,69,36,21,19,11,77,91,30,14,37,47,51,99,13,82,12,93,86,83,73,3,80,64,46,31,0,63,100,52,70,20,71,66,17,35,56,62,27,26,23,5,6,60,97,7,59,53,48,87,96,28,89,24,95,16,72,74,92,44,55,8,101,90,94,68,
57,10,45,43,61,41,33,38,40,76,9,84,14,58,39,50,18,54,32,2,49,42,79,15,65,36,88,63,99,47,51,4,80,67,29,19,85,34,25,73,82,75,77,98,81,78,52,64,46,3,86,35,91,37,93,11,22,1,56,21,83,0,20,70,72,5,48,97,66,13,60,31,27,30,71,62,89,12,100,59,8,23,68,26,24,44,7,55,6,92,53,17,87,101,74,28,94,96,95,90,69,16,
10,57,41,79,38,45,61,43,40,85,27,49,58,33,29,9,15,54,81,88,32,84,39,25,76,67,50,18,47,83,42,98,65,35,4,22,21,86,36,72,34,75,46,51,1,91,23,77,14,80,64,71,99,63,3,73,82,20,52,11,56,97,13,78,37,66,100,53,48,31,30,17,5,92,60,96,12,93,19,26,89,55,70,16,44,69,87,101,74,7,6,59,94,2,62,24,0,90,8,95,68,28,
45,61,38,10,41,79,40,2,85,49,43,9,33,32,15,76,18,58,54,57,39,25,84,29,88,67,72,42,36,75,81,65,22,50,99,47,34,4,14,91,51,86,63,21,80,78,97,64,82,19,77,98,35,46,3,83,12,11,52,1,93,70,13,73,37,56,30,60,5,66,20,55,71,24,100,89,74,87,31,92,62,53,101,7,17,27,59,26,69,6,95,48,0,8,23,94,28,44,96,16,68,90,
45,61,57,43,10,9,79,41,39,85,65,49,40,33,2,58,38,18,15,84,76,88,81,32,47,36,25,67,86,50,54,80,29,42,4,63,99,14,34,83,51,1,82,73,91,21,97,78,19,52,69,22,53,64,98,77,35,75,11,100,46,70,37,3,12,20,93,13,30,56,31,8,59,66,6,71,87,5,60,27,94,68,96,48,26,95,17,74,23,101,90,44,55,24,89,0,62,92,16,72,28,7,
57,45,65,43,33,9,13,41,10,40,85,79,81,14,49,39,32,15,54,29,51,76,38,84,42,2,25,88,18,4,91,67,75,64,58,69,47,99,71,19,50,34,86,22,77,35,21,63,20,11,98,3,36,80,52,46,82,12,83,73,7,66,31,78,37,56,87,60,70,97,92,1,27,30,100,26,94,93,53,48,44,101,61,62,68,6,89,0,5,55,59,16,17,28,72,23,96,95,90,74,8,24,
45,57,33,43,38,10,2,13,9,41,50,49,58,40,84,76,88,15,18,25,42,4,39,54,65,32,81,34,79,99,29,85,72,47,51,20,67,75,35,64,83,21,19,82,52,78,86,14,1,80,77,3,22,46,73,97,36,31,12,91,11,53,100,37,66,71,98,30,17,56,93,70,60,63,68,27,5,48,62,94,55,61,44,0,92,26,59,7,101,16,89,74,87,23,6,8,24,28,90,96,95,69,
9,57,65,10,45,43,33,41,40,2,13,49,39,85,32,84,58,54,15,25,47,29,59,18,76,36,80,38,4,79,42,50,98,63,21,67,19,51,86,82,64,72,14,81,91,34,77,78,97,73,99,83,66,75,46,1,35,11,52,22,56,37,17,93,3,20,94,62,96,100,60,71,44,88,48,12,7,70,5,87,30,8,61,31,26,16,23,53,89,0,101,90,27,24,69,92,95,28,6,74,68,55,
57,10,38,45,33,9,41,85,40,43,79,2,13,32,54,18,72,15,76,49,51,84,42,58,65,88,29,39,25,81,4,82,47,75,21,99,34,50,67,22,91,36,77,19,14,31,35,46,86,80,97,64,20,12,37,1,63,94,73,78,3,98,11,52,30,83,71,60,92,26,27,5,70,66,93,53,56,59,100,48,89,61,7,44,55,23,17,96,95,74,0,16,101,24,8,28,62,87,68,69,6,90,
10,61,45,38,40,84,43,49,41,57,9,75,2,15,85,32,39,33,4,88,18,54,58,42,29,65,14,99,35,47,76,25,79,69,67,80,78,22,36,83,21,50,51,98,1,19,86,81,46,31,34,91,82,77,64,73,37,97,20,89,0,13,66,63,52,3,11,70,94,93,12,96,5,74,71,100,101,60,26,56,53,90,7,30,44,72,92,48,28,24,62,27,6,87,16,59,8,17,23,55,68,95,
61,45,38,9,10,2,49,84,33,41,40,43,85,32,15,58,65,88,79,18,76,57,36,34,39,47,75,42,81,14,25,99,54,4,29,51,19,86,67,64,91,98,69,50,73,82,77,35,1,80,46,71,22,56,20,31,78,21,97,11,83,3,93,62,53,13,37,12,52,16,60,30,7,63,87,59,66,94,100,70,68,23,89,44,5,6,8,27,0,26,96,55,48,101,74,17,28,24,95,72,92,90,
38,45,57,79,61,41,43,10,40,15,33,49,39,85,88,54,14,32,58,18,76,84,29,25,9,36,42,75,50,99,69,65,2,34,47,19,51,67,3,78,4,97,52,73,81,64,82,86,77,91,1,80,20,46,35,8,13,21,22,98,31,83,71,66,0,53,5,26,63,37,100,6,11,12,70,60,24,92,56,59,87,55,93,7,30,94,44,101,68,27,17,48,96,89,16,23,95,74,62,90,28,72,
61,45,38,9,41,84,58,57,10,2,33,40,85,76,42,43,39,32,14,54,49,65,36,25,15,29,4,47,88,81,75,67,50,34,79,80,20,82,99,51,19,18,98,86,77,63,21,22,64,37,5,3,1,31,97,12,46,69,30,66,91,11,70,13,52,73,56,83,27,100,60,78,53,35,44,17,71,93,59,26,92,55,16,62,96,89,48,87,101,24,94,0,95,74,6,28,72,7,68,23,8,90,
57,38,45,10,50,61,41,32,43,2,84,9,40,58,33,15,76,49,65,39,54,25,29,35,42,69,19,88,80,98,85,67,4,77,79,47,18,51,86,14,66,91,36,81,75,13,63,73,11,78,34,21,20,1,64,99,52,3,37,46,60,30,22,70,71,82,12,96,97,23,59,100,83,31,5,44,56,89,0,101,93,26,27,8,28,74,6,48,17,62,53,92,68,95,94,7,24,87,55,72,16,90,
45,57,43,13,14,40,33,9,49,41,10,65,84,83,15,32,58,39,18,54,85,51,76,88,34,42,25,75,67,29,91,98,47,38,81,4,2,36,23,22,79,86,50,64,21,80,69,46,99,63,1,78,97,20,77,82,30,35,52,12,3,73,48,37,71,100,70,11,5,66,60,53,56,61,19,31,44,0,62,93,27,17,89,6,101,92,8,95,96,24,59,28,26,7,94,55,72,87,16,74,68,90,
57,38,45,10,41,33,13,2,9,43,40,49,84,50,18,58,32,15,88,54,76,39,42,67,75,51,65,69,19,29,85,81,25,79,99,47,14,36,20,64,4,3,34,46,98,91,86,83,1,77,37,97,35,21,22,78,63,30,82,71,80,52,93,12,70,66,100,73,27,74,53,56,59,11,87,92,60,5,94,31,17,26,89,61,6,48,62,96,23,101,44,28,7,8,24,16,95,0,55,72,90,68,
61,10,43,38,33,57,41,45,39,40,58,2,15,9,81,50,49,75,18,79,32,21,54,82,65,76,29,84,69,88,47,1,42,35,91,67,25,64,36,85,34,99,4,86,20,51,63,22,46,14,19,77,78,37,70,83,12,30,101,80,93,73,71,97,3,52,62,27,60,26,98,13,11,66,5,59,44,56,23,31,100,0,92,7,96,53,8,87,48,72,74,94,95,89,68,55,24,90,6,17,28,16,
57,10,13,41,38,45,33,9,43,49,15,40,84,85,58,32,88,2,39,76,18,79,29,65,69,25,54,67,50,4,77,34,75,91,51,42,14,99,81,86,23,82,80,1,36,64,47,30,35,97,46,21,78,98,22,52,73,20,3,83,12,60,48,61,31,66,70,63,37,71,93,59,100,11,96,56,19,27,26,44,5,17,24,16,95,53,74,0,62,6,72,101,87,89,28,68,55,90,7,92,94,8,
57,38,10,45,41,61,40,79,85,43,33,49,39,9,32,14,25,58,15,42,88,65,81,54,2,18,76,47,69,19,67,84,21,29,36,75,99,4,63,64,86,34,22,46,52,51,78,3,77,82,98,50,31,91,37,20,35,66,80,73,1,71,70,12,93,83,44,60,56,97,23,48,0,28,5,13,11,100,30,26,17,27,59,53,74,87,6,96,101,95,89,72,55,90,24,92,94,16,7,68,62,8,
61,65,45,43,40,41,33,10,79,49,58,50,2,9,32,88,57,39,36,54,15,18,42,85,76,38,84,21,98,47,25,29,80,34,99,13,86,19,72,67,51,4,14,77,81,64,91,46,73,82,75,12,11,63,56,70,22,1,53,37,35,83,78,24,59,3,97,20,26,30,60,52,48,71,8,5,16,31,66,62,101,96,17,93,0,100,69,87,74,27,92,23,89,95,55,90,94,44,6,28,7,68,
10,61,50,41,33,45,43,65,84,2,9,58,49,76,40,39,57,25,36,32,15,88,85,54,51,79,18,99,29,38,4,34,35,75,67,82,14,19,81,77,47,69,42,21,83,64,5,80,73,97,86,63,78,98,91,11,13,46,1,22,37,3,26,52,24,93,56,20,66,71,60,27,30,89,12,31,59,16,48,44,70,100,92,53,17,23,74,0,101,68,94,62,55,6,8,95,72,87,7,90,28,96,
57,45,84,38,10,50,9,40,2,41,13,15,43,49,58,67,54,33,76,39,42,18,75,12,88,32,69,65,81,99,85,25,77,79,19,34,21,14,80,86,36,91,47,98,29,78,4,64,3,73,22,51,82,37,1,46,66,52,35,63,56,97,83,11,27,70,20,74,44,5,31,95,53,93,89,71,94,48,30,0,8,59,24,100,60,28,16,17,96,61,7,6,26,101,87,23,92,72,68,62,90,55,
57,45,65,43,9,84,49,10,13,41,2,58,33,76,40,32,29,42,39,54,85,18,98,88,15,75,4,38,79,63,47,67,21,50,77,25,12,86,34,23,51,46,91,1,81,99,48,3,36,22,14,72,83,11,82,73,64,52,35,71,20,78,70,37,80,61,60,27,53,100,17,97,93,66,56,101,5,0,31,59,62,19,92,30,74,96,89,26,28,55,24,69,44,94,6,87,7,68,8,95,90,16,
57,45,10,33,40,9,43,49,38,13,42,84,39,2,15,85,25,79,41,58,32,88,76,4,51,67,99,81,54,18,69,83,47,98,34,29,77,20,65,23,1,50,36,82,75,12,86,91,21,71,22,78,73,63,93,46,31,80,97,14,52,64,3,61,37,70,56,35,30,5,27,11,60,66,92,53,26,19,87,17,6,72,95,44,59,100,48,62,24,89,55,96,68,90,101,74,0,94,7,16,28,8,
61,45,43,65,41,2,9,40,57,58,15,10,79,33,50,49,18,54,32,80,84,88,21,69,76,81,39,38,25,34,42,36,67,1,86,77,91,98,4,85,29,64,12,22,47,23,82,20,78,75,3,35,14,51,83,73,99,31,93,46,26,30,63,52,70,19,101,37,66,24,100,53,7,5,56,16,97,96,8,13,11,71,87,55,60,27,68,48,95,72,62,44,59,90,89,92,6,28,17,0,94,74,
61,45,10,84,43,38,40,41,15,9,33,88,39,58,85,2,54,18,65,49,76,32,72,98,57,81,29,4,51,50,67,25,75,36,42,14,86,22,79,34,46,47,19,1,37,91,99,73,83,21,77,64,82,35,11,78,80,20,93,97,13,3,89,66,63,52,71,24,12,30,0,70,31,17,100,27,44,60,56,94,5,59,6,101,8,48,16,23,53,68,74,96,26,92,55,62,87,90,95,7,69,28,
61,10,45,43,38,33,41,9,2,40,57,15,58,79,50,4,49,54,76,84,39,65,14,42,99,85,32,18,80,25,88,29,67,81,36,69,86,34,64,21,5,47,19,1,91,63,51,77,30,75,44,71,98,52,22,37,3,82,12,13,66,46,20,97,83,70,73,35,11,26,53,78,93,60,100,96,56,55,31,0,59,94,62,68,8,101,17,27,48,24,87,89,6,72,92,74,23,7,28,95,16,90,
