48,54,10,13,23,34,78,12,21,55,16,82,22,11,70,7,36,9,2,17,6,52,68,8,46,53,3,5,4,24,0,31,49,32,1,44,30,28,29,43,20,25,64,19,72,27,77,40,37,75,60,42,26,33,73,74,15,61,38,57,41,35,69,39,47,65,58,79,66,14,67,51,62,71,81,59,50,56,80,18,76,45,63,
48,22,54,4,12,13,78,34,16,55,70,21,11,9,82,10,68,45,24,52,17,7,2,8,53,51,6,3,5,1,23,36,0,74,29,44,40,30,28,39,31,26,72,59,27,19,43,49,58,76,20,15,77,47,14,38,18,65,60,50,63,79,64,66,41,75,32,56,57,62,35,71,25,37,81,69,46,80,73,42,67,61,33,
48,22,70,13,10,12,54,38,78,55,16,21,46,82,5,2,52,6,11,9,7,49,3,36,1,8,53,0,68,4,44,17,32,23,31,28,30,24,27,14,40,25,72,43,73,45,29,33,80,63,76,65,20,19,39,41,81,34,58,57,67,37,59,18,26,66,79,42,56,60,47,50,71,62,69,51,77,64,74,75,61,35,15,
54,48,78,70,13,10,22,34,21,12,15,55,82,11,4,9,8,2,3,7,24,52,73,45,23,36,0,53,17,6,68,51,5,44,28,1,32,16,29,49,19,72,40,31,43,25,30,41,59,35,65,26,18,27,14,58,66,67,57,76,74,50,20,80,77,79,69,60,62,46,56,38,75,37,47,33,61,71,64,42,39,81,63,
48,54,22,12,13,78,4,34,11,70,21,55,16,82,10,9,45,52,17,68,5,2,3,0,36,1,53,49,7,23,32,6,43,24,30,40,25,19,8,72,44,28,31,29,69,77,27,65,18,33,74,60,51,42,58,67,50,35,80,81,20,46,47,79,61,15,38,66,14,71,73,63,57,41,75,76,37,64,56,26,59,39,62,
48,54,4,12,22,78,29,34,55,70,21,16,82,11,52,13,9,5,10,46,1,7,2,14,49,68,53,28,8,24,32,0,17,6,3,23,36,44,26,43,31,40,19,30,58,27,41,72,74,33,75,37,77,38,79,80,25,63,62,39,57,18,65,56,73,50,42,64,60,47,15,66,51,45,81,61,20,59,69,71,76,35,67,
34,54,48,78,13,12,2,70,22,14,11,82,55,21,10,6,9,52,4,45,24,7,68,36,1,17,5,0,8,53,44,3,30,51,16,26,19,23,28,32,43,40,74,49,60,27,39,62,29,41,31,64,42,72,50,38,81,46,77,59,65,66,71,63,58,67,18,75,69,37,33,61,25,20,15,76,80,56,47,79,57,73,35,
54,48,22,78,10,13,55,16,38,12,73,4,82,11,17,2,7,21,45,9,68,52,6,0,5,36,70,23,51,28,39,1,8,27,31,3,44,49,32,24,43,72,53,26,40,29,19,35,66,79,64,30,33,80,63,65,14,69,67,74,71,15,57,41,46,25,42,58,50,61,60,47,20,62,75,37,59,34,81,77,18,76,56,
48,13,54,22,12,38,6,78,70,55,15,21,10,11,82,49,9,7,2,3,46,52,1,53,4,68,36,0,23,8,17,32,16,24,29,5,43,44,25,27,40,42,31,26,56,19,30,72,28,80,35,18,71,39,76,14,62,75,74,34,50,65,79,37,45,51,77,67,60,66,20,33,59,41,57,63,73,69,81,61,64,47,58,
48,22,54,13,78,34,4,12,16,21,55,11,10,70,9,17,82,7,6,2,68,52,45,49,3,5,8,24,32,53,44,0,1,36,28,23,30,40,19,31,64,72,27,26,43,63,29,62,50,75,37,35,25,65,56,14,47,69,71,79,39,51,41,73,74,80,60,33,42,46,59,77,76,18,81,58,67,61,20,66,38,15,57,
48,12,54,22,4,30,34,78,14,73,11,55,10,21,13,82,9,49,45,3,52,17,8,7,68,6,70,32,53,2,24,0,5,36,23,16,44,28,1,29,74,25,40,27,51,57,66,19,31,62,72,43,47,63,65,64,39,20,26,56,35,81,79,76,61,71,77,60,46,67,38,41,50,37,59,18,58,33,15,75,80,42,69,
54,13,22,48,2,78,12,21,55,70,82,34,16,10,9,11,52,6,5,49,7,45,17,36,68,24,3,4,1,8,39,30,44,32,0,40,28,23,27,25,29,14,43,31,19,42,33,72,71,75,51,47,41,74,50,53,58,63,46,80,66,35,73,56,77,57,64,60,79,81,69,59,67,65,18,37,20,26,38,61,15,76,62,
54,22,48,6,12,78,30,34,21,55,14,70,11,13,10,2,82,9,46,52,7,68,5,4,0,40,8,53,44,1,17,3,16,24,23,28,49,32,29,36,73,25,72,43,31,27,19,50,67,81,41,56,74,47,59,60,35,66,69,64,26,37,18,71,57,33,51,58,38,77,39,42,62,15,45,20,80,75,65,79,76,61,63,
54,48,10,34,13,78,12,55,21,22,70,11,2,82,5,17,16,9,46,6,52,7,29,53,68,24,3,49,36,8,0,23,4,1,44,28,32,19,31,40,43,26,73,27,50,15,30,41,39,80,18,72,42,61,63,58,81,47,25,57,14,76,67,38,75,79,64,45,56,51,60,74,71,35,20,37,66,77,59,62,65,33,69,
48,22,34,54,78,13,21,9,55,12,17,11,16,70,82,46,10,2,49,6,52,68,3,1,23,4,8,24,43,7,44,35,53,0,31,28,59,5,36,72,74,50,25,38,27,45,20,37,19,30,67,40,29,41,63,81,79,60,64,61,56,58,32,42,14,80,51,47,71,66,65,15,75,62,39,33,18,77,69,26,76,73,57,
48,22,54,38,13,55,78,4,12,70,17,21,11,10,23,74,16,45,82,52,9,1,7,2,68,24,36,0,53,6,29,51,5,3,8,28,49,44,19,27,46,25,30,40,31,15,43,72,47,58,81,76,79,56,73,67,26,50,62,69,64,34,71,66,42,75,61,33,20,39,37,65,77,32,80,18,35,60,41,14,63,59,57,
48,54,13,22,9,12,38,55,78,70,21,16,6,82,11,17,24,10,45,7,49,8,68,3,2,53,52,5,36,23,1,0,32,4,28,43,29,26,44,72,39,27,40,19,67,30,31,47,15,79,58,51,66,81,73,46,33,76,63,75,42,20,37,71,41,69,34,56,18,35,60,14,64,50,74,25,62,77,65,59,57,61,80,
54,48,22,2,78,13,70,12,34,15,82,11,21,10,55,4,52,46,9,7,36,49,23,17,3,0,53,8,68,1,5,24,6,16,44,31,43,28,32,72,30,71,26,39,27,19,76,50,33,29,25,60,66,40,58,41,69,65,81,80,63,73,79,57,35,61,51,18,38,47,74,20,67,45,37,62,59,64,42,14,75,56,77,
48,22,54,12,78,10,70,38,13,4,55,16,82,9,17,21,11,46,52,2,6,7,5,8,49,53,24,68,3,31,44,36,32,73,23,30,1,0,29,40,37,43,28,72,25,81,27,45,19,50,60,61,41,35,14,74,57,69,77,62,64,79,18,59,58,65,26,42,80,15,34,67,39,76,47,33,63,71,51,66,20,56,75,
54,22,48,13,78,12,10,34,70,15,4,55,21,11,82,7,52,45,5,36,2,9,3,32,68,6,8,51,0,39,17,1,23,16,43,24,77,44,28,31,19,29,33,26,65,49,72,30,27,71,76,53,75,18,40,42,50,57,37,47,73,69,46,20,74,25,58,81,35,38,79,64,14,66,80,60,67,41,62,63,56,61,59,
48,54,13,12,22,78,10,38,55,15,73,82,11,21,3,9,7,68,4,2,45,5,70,52,8,23,0,6,16,17,32,53,31,1,40,49,43,44,24,27,19,30,28,29,72,36,25,35,33,71,51,60,26,47,37,80,77,74,76,79,50,57,20,34,56,75,14,69,67,46,81,41,18,64,59,62,39,61,66,65,63,42,58,
48,22,54,13,78,4,12,23,34,55,16,21,70,11,10,17,9,52,45,82,7,5,68,8,2,49,36,1,6,3,53,24,44,0,74,40,29,28,30,43,58,72,27,25,39,31,57,19,32,46,35,61,37,71,80,66,81,63,67,42,15,50,38,69,41,56,33,14,76,51,77,60,47,75,20,79,26,18,62,73,59,64,65,
48,22,13,70,78,54,10,34,16,82,11,45,12,55,3,9,7,4,21,52,17,36,49,2,68,44,5,24,53,1,6,0,30,8,28,74,23,40,43,29,26,39,31,27,62,19,67,72,61,65,56,38,64,51,63,18,41,35,15,14,81,46,77,57,20,73,66,59,58,76,25,79,80,75,60,37,47,50,42,69,32,71,33,
34,13,70,54,21,4,48,11,12,22,78,55,14,45,82,2,49,52,0,10,68,8,7,1,9,3,36,23,17,44,6,5,39,16,77,24,27,32,30,31,26,28,29,40,72,19,43,37,20,64,66,80,42,46,25,15,53,41,67,38,79,18,75,60,50,35,51,56,47,63,58,65,74,71,81,76,69,61,62,33,57,59,73,
48,22,13,78,10,54,6,12,38,21,70,17,55,36,82,11,52,9,46,5,2,16,8,49,68,7,23,0,24,44,4,26,28,3,40,53,19,1,74,57,27,30,34,31,29,47,72,43,15,75,25,64,20,73,51,69,58,77,14,35,45,76,62,39,56,65,50,59,41,60,67,71,81,33,66,32,42,61,37,80,63,79,18,
48,22,13,54,78,12,6,55,38,16,73,10,21,45,82,9,11,2,17,52,0,74,36,7,4,3,68,49,1,70,44,26,53,28,24,5,31,23,8,72,39,29,43,46,30,27,40,19,66,35,56,57,71,34,15,80,63,33,76,47,79,60,67,20,50,64,75,81,32,51,62,69,37,18,77,41,42,58,61,25,14,59,65,
48,54,13,38,22,10,78,70,12,15,55,11,21,4,7,82,45,2,9,52,5,68,8,36,49,0,1,17,53,3,23,16,6,29,74,44,24,27,28,40,25,43,19,72,30,39,73,31,50,71,20,56,59,62,80,33,37,26,67,46,77,47,66,14,58,35,75,65,76,57,34,69,42,41,63,18,61,60,81,51,32,64,79,
48,70,13,22,12,78,10,38,55,54,15,11,6,21,9,82,7,46,5,2,52,68,49,24,0,4,1,3,74,8,44,36,17,53,16,40,23,28,31,26,30,27,29,72,42,32,19,63,43,39,67,47,14,62,73,50,56,77,64,45,33,18,25,34,35,81,75,69,59,66,58,76,57,61,37,60,71,80,41,20,51,65,79,
54,48,13,23,10,12,78,34,55,15,70,22,82,11,4,21,46,6,9,52,16,3,49,17,7,2,68,1,8,32,53,0,31,5,36,28,24,27,25,41,44,40,30,19,43,74,77,65,26,71,72,35,81,42,29,61,51,59,66,18,79,80,45,69,56,75,64,20,33,67,38,37,73,58,47,60,39,57,76,14,63,62,50,
48,70,13,22,54,12,4,14,78,38,11,55,36,10,21,82,9,49,52,2,46,44,6,68,7,8,5,53,23,0,1,24,17,32,25,16,3,30,28,40,31,29,19,27,35,39,72,34,67,43,74,79,50,66,20,33,71,47,65,63,77,62,15,18,51,37,73,41,26,69,81,64,56,75,61,80,76,42,60,58,45,57,59,
48,54,22,12,78,2,13,34,55,14,21,11,7,23,9,82,10,70,4,49,74,52,17,3,45,0,6,8,5,36,39,16,31,44,68,1,24,43,19,29,28,61,25,40,81,63,72,64,30,53,33,27,79,37,26,56,15,60,59,71,77,20,57,35,32,47,80,41,38,65,75,76,42,66,46,73,67,69,50,62,58,18,51,
48,54,22,12,10,13,78,38,14,70,55,21,5,11,82,2,6,24,7,46,0,52,68,9,1,8,3,4,49,17,40,23,16,74,39,31,44,36,30,72,25,53,28,29,60,19,35,43,67,27,56,61,18,42,15,37,77,76,79,33,59,81,32,66,69,26,57,50,58,51,80,73,34,20,71,64,75,65,62,47,41,63,45,
48,54,13,22,78,12,10,38,15,55,70,21,11,4,9,52,5,2,82,6,24,45,44,7,23,50,0,1,68,74,8,3,17,40,53,16,49,31,28,19,27,29,59,36,43,30,25,41,18,20,65,63,66,72,76,79,46,67,14,37,34,42,26,32,71,51,35,62,81,69,80,73,64,77,60,75,58,39,61,33,47,56,57,
48,13,54,22,78,12,4,55,16,38,52,73,82,9,10,11,21,17,46,7,3,2,6,40,49,24,39,70,1,68,0,28,32,5,44,8,36,30,23,25,72,29,37,43,51,19,53,27,20,79,69,15,31,47,74,35,45,64,34,14,67,56,66,65,71,61,76,81,77,62,50,63,18,26,42,41,80,59,57,33,60,75,58,
48,54,13,12,78,24,38,4,70,55,16,22,21,10,9,11,17,49,82,2,46,5,8,7,6,3,0,52,53,1,31,68,23,61,25,36,40,44,72,32,28,19,64,43,73,30,29,51,80,27,37,71,60,18,14,58,66,34,57,76,41,67,63,81,45,33,65,75,77,62,47,42,74,15,39,20,56,35,50,69,26,59,79,
48,22,13,54,10,38,12,78,70,55,17,82,21,6,16,11,9,5,7,2,52,45,8,49,23,4,3,68,36,74,1,53,44,29,28,24,0,40,69,26,37,19,31,27,42,30,43,81,79,65,46,72,76,73,80,18,61,58,41,77,14,57,50,15,56,60,75,47,35,20,34,64,66,32,39,71,25,33,51,63,67,62,59,
48,54,22,12,38,78,10,30,55,70,4,16,11,21,13,9,46,82,7,24,51,2,52,3,1,5,17,68,36,6,23,44,0,8,74,28,53,49,19,43,29,27,63,40,72,56,25,14,31,42,67,26,59,20,80,39,57,81,15,33,47,77,62,37,35,73,60,45,76,34,61,32,64,66,50,58,69,18,41,75,71,79,65,
54,48,22,13,4,78,12,38,15,11,70,55,21,8,9,82,10,46,7,52,2,6,68,16,3,49,24,0,17,36,1,53,44,31,23,27,29,26,74,28,19,5,43,40,76,30,20,72,63,69,34,42,37,79,62,80,59,66,77,65,73,81,51,25,41,47,61,39,75,18,33,14,67,45,71,64,32,58,35,50,60,56,57,
54,48,12,78,22,31,34,7,16,70,10,55,4,11,21,13,9,82,5,45,52,17,8,68,53,2,40,3,23,6,1,24,49,35,32,30,25,0,28,27,44,29,76,19,20,41,60,43,73,72,36,63,81,50,51,61,66,69,79,39,26,42,56,74,62,71,38,15,14,37,46,47,59,75,80,58,65,64,57,67,77,33,18,
48,54,13,2,22,12,78,38,55,16,21,82,11,32,4,46,10,9,17,70,5,68,23,6,3,1,0,52,49,7,30,26,53,36,28,8,72,24,29,43,27,31,51,44,40,77,20,76,69,64,14,19,35,50,34,25,63,61,59,15,65,62,41,42,66,45,71,79,75,74,60,80,57,33,73,47,67,58,18,37,56,81,39,
48,54,78,12,22,13,4,14,34,21,55,70,82,9,11,10,45,49,7,52,2,68,36,5,3,6,1,23,8,53,17,74,24,16,0,31,28,44,19,77,29,30,65,43,25,27,72,79,56,26,18,42,40,67,64,80,46,66,69,62,38,76,35,50,71,32,75,51,63,57,81,39,58,47,41,15,60,59,33,20,61,37,73,
48,78,54,22,12,9,30,55,38,10,16,13,70,6,11,21,2,45,82,17,7,49,24,3,8,1,68,52,4,5,23,0,53,40,44,74,28,72,36,19,25,27,42,43,31,81,51,29,39,34,35,64,66,37,69,76,14,67,61,18,73,32,46,80,79,75,33,50,26,60,41,58,62,47,15,77,56,59,63,20,65,57,71,
48,54,13,21,12,10,78,38,24,55,70,22,16,11,4,82,9,17,45,3,2,52,7,36,0,53,8,68,1,49,23,5,44,28,6,31,74,30,26,40,43,72,41,79,27,50,39,57,19,56,58,29,34,18,14,46,51,81,66,62,73,59,42,77,32,69,75,61,64,15,76,60,71,35,47,80,65,37,33,67,25,63,20,
54,48,38,22,12,29,6,14,78,11,10,55,21,70,82,2,13,7,46,49,4,74,53,23,9,8,52,68,5,17,1,3,44,0,28,36,16,24,72,43,39,25,27,40,31,77,20,30,69,19,56,26,51,63,62,79,59,73,67,41,58,50,15,33,61,37,35,34,81,75,64,71,76,18,42,60,45,57,47,65,66,80,32,
38,54,22,13,78,4,55,12,73,36,10,14,48,21,82,2,11,7,23,52,9,3,6,74,68,5,8,17,46,49,44,70,39,72,0,24,40,1,16,28,30,76,25,53,43,19,50,33,29,31,51,47,59,32,67,42,26,18,27,77,20,61,80,62,81,58,71,56,37,35,64,41,69,45,66,79,15,57,65,60,34,63,75,
48,22,78,13,54,9,70,12,38,55,21,16,82,6,10,11,17,52,45,8,7,2,3,68,24,53,1,4,5,51,40,74,44,0,23,28,30,36,49,26,72,29,75,19,15,39,56,43,63,31,37,73,27,57,20,80,25,35,71,77,60,50,61,64,34,47,41,62,81,18,65,14,79,46,69,33,58,67,32,59,76,42,66,
48,22,70,12,10,31,78,54,55,15,82,38,11,21,6,9,2,13,5,7,45,1,52,68,0,17,4,8,49,3,24,23,32,53,16,28,40,72,44,35,30,27,29,67,57,19,74,43,60,36,37,26,71,77,58,42,18,66,20,76,64,79,47,65,34,80,61,51,59,62,50,41,14,75,25,69,63,73,33,46,81,56,39,
38,22,54,13,48,78,10,12,55,70,16,21,11,82,6,9,7,17,52,49,68,45,2,3,4,5,8,36,23,0,1,53,32,44,29,26,28,24,30,43,57,19,31,40,72,73,27,60,34,64,18,66,56,51,14,33,47,63,81,65,76,75,15,37,69,74,46,50,77,62,61,25,80,58,20,42,67,35,59,41,79,39,71,
48,78,54,12,4,21,22,38,31,55,70,16,11,7,82,9,10,0,46,13,17,2,49,52,24,5,36,68,6,44,8,53,3,28,79,1,32,19,27,72,26,40,43,34,81,23,67,66,30,76,29,42,58,56,14,77,15,37,33,69,80,45,41,20,59,50,57,74,75,47,51,18,62,25,73,65,60,64,71,61,35,39,63,
48,22,78,13,54,10,12,70,38,55,16,6,21,11,49,82,45,5,9,8,17,7,2,40,68,3,53,52,0,44,4,24,1,23,74,31,26,36,63,80,28,19,29,41,43,60,27,18,59,72,76,33,15,42,14,30,32,81,75,67,61,62,50,46,20,58,73,39,51,65,25,79,35,64,57,34,56,69,77,71,66,37,47,
48,54,13,78,22,12,38,70,10,55,14,21,11,7,9,4,82,24,45,52,6,36,5,2,68,17,49,0,53,44,8,74,16,1,3,72,23,28,29,27,19,40,31,76,43,26,75,46,20,30,56,65,37,18,81,66,71,47,34,15,32,25,42,62,63,39,79,64,41,60,57,69,50,59,35,77,33,51,58,61,73,80,67,
54,48,13,78,22,12,38,10,21,16,70,55,7,5,82,9,11,46,32,24,4,52,2,53,8,49,0,1,68,17,31,23,44,3,72,28,36,19,6,29,73,25,30,15,43,27,66,42,40,80,47,20,74,51,64,67,63,26,35,69,39,18,37,79,59,14,56,45,34,58,71,76,33,62,77,50,41,65,75,61,57,81,60,
48,13,70,22,12,78,34,54,55,9,14,11,21,52,4,82,23,45,7,10,2,17,1,68,24,3,6,49,5,0,36,8,39,16,44,74,60,28,72,30,25,31,43,29,81,53,40,62,19,26,79,18,27,64,73,15,35,75,77,76,66,67,59,69,37,71,80,61,56,38,32,41,63,65,58,51,46,20,33,57,50,47,42,
38,54,13,2,78,48,12,55,9,70,22,16,11,21,82,7,10,6,5,17,46,68,26,49,36,0,52,4,24,1,8,72,44,3,32,53,23,43,30,61,28,40,80,19,76,31,14,75,29,77,81,50,51,27,47,63,34,20,65,39,37,57,41,74,71,56,79,42,60,64,58,67,45,35,15,73,62,33,59,69,66,18,25,
22,78,48,13,54,9,34,11,12,70,55,15,21,4,82,10,52,45,7,49,24,5,0,2,68,6,17,36,8,53,44,23,16,1,28,3,40,29,56,26,20,74,31,27,19,43,41,30,18,72,37,79,59,75,77,73,46,66,62,58,32,65,67,42,80,60,57,61,71,39,63,51,81,25,50,38,64,69,33,35,76,14,47,
48,54,13,78,22,9,38,12,55,70,10,16,6,82,21,11,3,23,52,8,17,2,45,7,49,68,39,1,44,40,0,5,24,4,26,32,29,53,36,19,58,72,69,66,27,50,28,30,15,43,31,81,20,34,47,65,76,59,18,35,41,74,37,62,14,79,73,51,64,63,75,25,42,46,56,60,57,61,77,71,33,67,80,
48,22,54,13,12,78,9,70,34,55,16,21,3,82,11,10,4,68,45,17,49,2,1,0,7,23,8,52,6,5,36,24,39,44,32,30,25,28,29,27,53,72,43,19,31,40,57,33,69,35,15,59,63,18,79,75,47,71,56,38,42,20,62,66,60,37,73,61,81,41,58,76,14,77,26,67,64,80,46,74,65,50,51,
48,54,22,78,13,12,38,10,70,55,82,15,11,4,2,21,9,52,46,7,68,50,3,36,17,8,5,0,6,1,74,23,53,16,28,31,27,49,19,44,30,24,26,72,57,29,65,43,40,20,77,35,58,61,59,34,42,32,75,63,80,45,47,41,62,66,79,71,33,18,81,25,76,73,69,14,37,56,64,60,39,67,51,
48,13,22,78,12,9,54,70,21,55,38,15,6,24,11,2,49,82,10,7,46,4,8,36,5,53,52,30,74,16,68,17,1,40,3,31,23,44,50,27,28,25,75,32,0,72,29,81,14,79,43,60,37,19,56,51,39,33,35,73,45,80,76,42,62,66,67,77,58,34,63,61,64,57,18,26,47,71,41,65,59,69,20,
48,13,22,54,12,78,38,70,4,55,21,82,15,11,10,2,9,5,7,68,52,45,36,49,8,53,24,3,6,0,17,23,1,44,74,40,19,31,16,43,30,72,28,25,29,62,59,60,34,46,63,27,80,81,75,32,37,69,33,39,14,77,20,26,50,67,61,73,51,71,42,64,58,35,65,56,41,79,47,57,66,18,76,
48,54,22,13,4,78,12,55,38,11,70,15,21,52,10,9,82,49,45,7,2,68,3,6,8,17,5,36,1,23,31,39,32,0,53,16,65,28,30,44,24,25,27,72,19,40,73,58,50,43,74,62,46,29,37,77,56,64,81,66,51,71,67,63,79,61,59,69,34,75,47,18,20,80,33,57,14,60,41,35,26,42,76,
48,54,13,78,22,4,12,38,55,73,11,14,21,10,82,9,52,45,7,2,5,68,24,53,3,70,6,17,1,44,23,40,49,32,8,31,0,16,43,18,36,29,28,25,51,27,30,72,15,59,19,42,60,35,46,26,71,34,81,62,20,39,74,80,47,79,67,50,69,65,56,57,33,77,76,61,37,64,75,41,63,58,66,
48,54,22,13,10,34,12,11,70,55,2,14,78,82,6,21,9,23,52,45,7,8,5,3,4,49,17,1,36,53,74,68,0,24,16,26,31,44,28,43,72,27,40,61,57,19,58,30,63,29,46,73,50,51,39,56,32,35,37,67,20,33,59,65,47,60,64,18,75,79,76,71,41,69,42,15,77,38,81,66,62,25,80,
22,48,54,13,4,38,12,70,78,55,16,52,82,21,45,11,10,9,49,17,2,7,5,3,44,40,1,23,53,6,31,68,8,24,74,25,0,72,28,79,19,29,27,36,30,14,75,65,43,20,34,18,64,60,76,61,51,32,26,62,57,56,71,41,42,67,50,47,58,63,35,46,69,33,37,81,39,15,73,77,59,66,80,
38,22,70,54,13,9,48,78,12,14,55,21,82,7,10,11,52,6,5,45,17,23,2,68,4,36,8,3,49,24,1,53,0,16,74,29,27,44,19,30,28,40,31,72,43,75,56,25,33,51,26,35,63,76,46,32,79,37,73,15,61,42,39,58,57,69,34,59,18,65,60,62,77,67,47,71,20,80,64,50,66,81,41,
48,13,78,54,12,22,34,4,14,55,70,10,82,11,21,46,7,49,5,52,23,68,1,9,2,8,17,6,16,44,3,0,28,30,40,39,36,74,24,31,19,43,76,29,53,27,38,42,79,26,65,50,33,75,72,62,59,58,45,41,63,56,51,20,71,15,32,73,35,61,80,66,18,67,81,64,25,69,60,77,47,57,37,
48,54,22,13,78,12,10,38,14,55,6,82,70,9,21,5,11,46,68,1,7,52,23,2,4,44,53,17,3,36,8,0,24,51,29,43,30,16,74,28,27,49,32,73,26,20,40,72,65,42,19,57,66,61,59,31,71,39,45,58,81,15,18,25,64,56,35,33,37,34,75,60,76,80,47,69,77,79,67,62,50,63,41,
13,22,48,4,70,54,12,11,34,16,78,55,10,82,21,45,2,9,7,49,68,1,5,0,6,17,52,53,24,36,29,44,3,32,19,23,8,28,72,31,26,40,30,51,39,14,62,43,27,25,61,69,42,20,66,15,73,59,79,38,50,76,58,35,71,41,63,18,46,80,33,64,77,57,37,67,56,65,75,47,81,60,74,
54,48,22,13,78,12,9,34,70,55,10,14,21,11,6,7,82,2,46,3,4,1,16,52,24,5,68,23,53,17,8,32,0,50,44,19,36,31,40,41,28,43,49,30,26,39,71,67,69,75,29,66,62,37,27,72,56,51,45,76,47,33,35,57,18,79,38,25,58,81,61,80,42,59,15,74,64,65,73,60,20,77,63,
54,13,48,22,10,12,78,6,38,70,21,16,11,0,68,55,45,52,82,9,7,4,53,3,1,49,17,2,5,14,23,36,8,74,24,29,40,72,44,28,27,26,61,30,19,42,43,33,76,34,59,31,65,25,63,41,15,66,18,46,77,37,39,64,57,51,79,50,81,71,47,75,20,32,35,67,80,69,60,56,58,73,62,
48,54,78,22,34,10,13,12,70,15,55,82,7,9,21,4,2,11,5,45,49,36,24,52,68,17,16,0,44,8,1,39,40,3,6,74,29,30,23,43,27,28,26,31,72,66,41,77,19,53,79,14,33,69,75,59,38,47,18,71,62,35,20,46,65,80,73,60,58,76,57,37,61,32,42,63,81,51,56,25,50,64,67,
48,54,13,10,78,12,38,55,22,15,3,21,11,7,70,5,82,9,45,52,2,74,8,6,23,68,44,50,4,0,36,24,16,1,17,29,53,28,43,73,30,49,19,41,72,66,40,57,18,31,25,27,75,71,20,61,47,58,76,69,37,32,63,39,33,46,64,14,34,65,60,67,81,59,35,62,79,77,51,56,80,42,26,
48,54,12,10,22,78,13,55,38,70,11,16,21,4,9,52,46,68,82,6,17,2,8,5,7,1,0,49,23,44,36,29,3,24,53,32,27,25,72,28,43,30,59,19,37,31,63,50,18,40,35,58,42,14,73,26,15,67,69,75,56,64,45,66,80,60,71,61,39,41,20,81,74,47,51,76,65,62,34,57,33,79,77,
54,48,22,78,12,10,30,34,55,70,21,16,11,9,13,4,82,45,7,52,17,6,0,2,36,68,8,49,39,27,44,3,32,24,28,1,23,5,29,72,40,31,26,43,42,19,53,25,15,71,66,69,18,81,63,37,33,41,59,50,51,58,47,76,80,74,20,65,73,67,57,60,61,79,75,35,64,77,38,46,14,62,56,
48,22,54,13,2,34,78,12,55,70,16,82,10,21,9,6,11,7,17,52,46,3,23,68,8,53,49,0,36,5,4,32,24,1,29,40,25,50,44,28,27,72,31,19,38,61,64,30,35,65,76,74,43,79,18,75,14,20,26,51,56,81,71,33,69,58,80,45,15,39,66,63,59,67,57,60,47,62,41,73,42,37,77,
54,48,22,55,13,78,9,82,34,12,70,14,3,11,7,6,4,45,53,2,10,21,52,23,49,36,17,68,5,32,1,8,44,0,24,16,31,40,25,28,19,43,42,72,73,50,74,29,30,57,33,51,27,65,39,35,46,18,79,20,37,59,81,76,69,62,15,41,38,71,56,77,63,47,60,61,75,66,64,58,67,26,80,
54,48,13,4,21,34,12,70,78,55,11,82,22,9,15,10,2,52,68,6,17,24,45,7,5,36,53,49,3,23,16,8,1,32,0,30,40,44,28,19,14,69,29,25,27,38,31,72,37,56,64,39,80,65,67,43,51,66,26,33,62,20,61,73,77,79,59,75,74,81,46,57,63,58,47,50,71,76,42,60,35,18,41,
48,54,12,22,10,30,78,55,14,34,70,21,82,13,11,45,9,6,4,7,52,3,2,1,32,23,68,39,49,5,17,8,44,36,24,0,16,43,53,72,27,59,28,25,40,61,18,31,42,19,20,29,57,38,50,62,79,58,56,26,60,33,73,74,46,80,35,81,66,37,76,69,65,77,75,41,71,47,15,51,64,67,63,
54,48,22,13,4,14,78,12,34,21,55,10,70,11,82,49,7,9,74,68,46,3,2,52,23,0,6,8,36,53,17,5,16,1,24,44,26,29,19,76,43,28,72,31,39,40,27,30,32,57,81,61,37,71,62,73,15,63,66,33,59,25,80,45,65,77,64,38,47,41,42,35,75,60,67,69,79,56,50,18,20,51,58,
48,54,12,4,22,78,34,13,55,16,68,70,49,10,11,82,21,9,17,26,45,7,52,6,2,74,23,3,40,1,43,0,30,53,8,5,28,35,41,44,24,29,46,73,27,80,57,56,72,81,36,31,77,18,19,76,38,50,51,79,58,37,14,39,64,62,59,66,42,15,63,69,47,67,71,25,60,32,75,65,61,33,20,
48,54,78,12,10,13,38,21,70,22,55,16,4,45,11,82,7,49,5,9,68,23,17,2,39,52,3,1,8,32,6,40,0,24,29,44,53,28,43,35,30,26,31,19,27,72,65,67,73,60,58,36,14,63,20,79,51,46,25,33,66,71,15,37,69,76,56,75,34,77,42,59,62,41,47,50,61,74,57,81,18,80,64,
48,54,22,12,13,78,4,55,73,38,14,21,82,11,10,52,9,5,70,45,2,0,32,68,24,7,49,8,6,36,17,1,39,3,31,23,16,37,30,26,28,19,72,40,43,53,74,44,29,27,65,64,66,61,71,62,15,41,34,25,50,47,56,42,77,79,51,75,35,60,18,59,57,69,58,63,81,46,80,76,67,20,33,
48,22,54,13,78,10,12,70,38,16,21,55,11,82,4,17,9,24,52,7,2,45,68,6,49,53,3,8,23,1,5,0,40,32,44,36,31,64,28,25,35,73,72,18,27,80,29,30,43,66,19,69,14,75,39,41,42,20,26,59,65,37,60,79,74,33,51,50,77,61,47,34,71,15,67,62,46,81,58,57,76,56,63,
